uid,sn,test_id,split,P,T,R,ignition_time,true_thrust,is_anomalous,is_valid,maneuver_type,maneuver_type_id,thrust_profile,estimated_delta_v,delta_v_min,delta_v_max,duration_min,duration_max,P_original,T_original,R_original,distance_km,distance_type,pass_type,attenuation_factor,atmospheric_factor,zenith_angle_deg,P_before_noise,R_before_noise,snr_condition,target_snr_db,actual_snr_db,scintillation_factor,cn2,T_original_samples,T_original_seconds,T_adapted_seconds,stretch_factor,new_sampling_rate,time_scale_min,time_scale_max,P_normalized,energy_density,shape_factor
106,1,106,train,0.2508744204128578,2383.192399219315,5.291560451486951,1.25,0.2557607186499636,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.4057948564376975,205.54,5.220010945260492,595.2256781383416,near,overhead,0.6331678259217972,0.8973092538467501,32.858029907456846,0.2569362470209048,5.272935343825647,excellent,15.0,32.544425512198735,0.9977927685907751,1e-15,205.54,2.0554,2383.192399219315,1000.0,0.1,60.0,3600.0,1.0,0.00010526821942493568,0.9
106,1,106,train,0.1173026837864791,188.01599515122462,5.280678360952639,1.25,0.2557607186499636,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.4057948564376975,205.54,5.220010945260492,874.1710883044057,medium,overhead,0.2792641031701337,0.8536266865130206,55.11225661869226,0.1133239366541267,5.346638261145668,poor,3.0,29.091478846821204,1.0459311901579431,5e-14,205.54,2.0554,188.01599515122462,91.47416325349062,1.0932048618240193,60.0,3600.0,1.0,0.0006238973641159118,0.9
106,1,106,train,0.0368093654641564,79.22161281559963,5.435166405793963,1.25,0.2557607186499636,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.4057948564376975,205.54,5.220010945260492,1437.553806661256,far,horizon,0.0935193705606387,0.7730539159718579,69.6463892057664,0.0379496795507982,5.477393063663196,moderate,5.0,30.443338495692963,0.9603086158762209,1e-14,205.54,2.0554,79.22161281559963,38.543160852194035,2.594494011103077,60.0,3600.0,1.0,0.00046463792083904933,0.9
106,1,106,train,0.0174164766303556,242.8690262309722,5.490030132832573,1.25,0.2557607186499636,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.4057948564376975,205.54,5.220010945260492,1943.9428863959763,very_far,horizon,0.0468681232618276,0.708442418387167,75.09546967952288,0.0190188433505376,5.430293511020914,moderate,5.0,21.488274556129912,0.9006302122893517,1e-14,205.54,2.0554,242.8690262309722,118.16144119440118,0.8462997657203447,60.0,3600.0,1.0,7.171139482311862e-05,0.9
107,1,107,train,0.4607536025314308,2204.975128872956,21.24172205023825,1.27,0.2568632361687176,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.4914739211554907,745.91,20.034860453943864,464.4431347645876,near,random,1.057964153439995,0.9128428949429008,0.0,0.5199617909331036,21.01045210173141,moderate,5.0,18.871793032344947,0.923656068268934,1e-14,745.91,7.459099999999999,2204.975128872956,295.6087368278956,0.3382849947977699,60.0,3600.0,1.0,0.000208960906859271,0.9
107,1,107,train,0.1685020704045727,2897.24561044233,19.91276549119046,1.27,0.2568632361687176,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.4914739211554907,745.91,20.034860453943864,795.929702436985,medium,random,0.3415969093732464,0.8656121585461876,51.082834874875125,0.1678859725042662,20.13696400045164,good,10.0,48.70614963653488,1.0072306377458171,5e-15,745.91,7.459099999999999,2897.24561044233,388.417585290763,0.2574548727631414,60.0,3600.0,1.0,5.815940139740071e-05,0.9
107,1,107,train,0.0965868176060957,904.4769850209552,19.40890687758153,1.27,0.2568632361687176,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.4914739211554907,745.91,20.034860453943864,1122.102500382944,far,random,0.1622098086056463,0.8169625776736341,63.53877316965443,0.0797218906852986,19.496260718965868,good,10.0,13.491860997919442,1.2020514085825194,5e-15,745.91,7.459099999999999,904.4769850209552,121.25819268021012,0.8246865452112289,60.0,3600.0,1.0,0.00010678747962156046,0.9
107,1,107,train,0.0108755353522614,3066.9073039476784,19.899030652366115,1.27,0.2568632361687176,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.4914739211554907,745.91,20.034860453943864,2423.874499498506,very_far,horizon,0.0277955598512845,0.6532142894609895,78.0954841653871,0.0136607927908229,19.07756961018568,poor,3.0,13.812155240985204,0.8652278532909049,5e-14,745.91,7.459099999999999,3066.9073039476784,411.16318375510167,0.243212437180568,60.0,3600.0,1.0,3.546091966412734e-06,0.9
108,1,108,train,0.0,4.376684469042363,3.399035981088319,1.2,0.1093491642189123,False,0,STATION_KEEPING,4,pulsed,0.4911461450558133,0.01,1.0,1.0,60.0,0.0,2245.77,3.44072069841734,548.9983051559377,near,random,0.7505076752002393,0.9048094686653814,24.39084958174145,0.0,3.4056135482985668,excellent,15.0,0.0,1.0120067755401898,1e-15,2245.77,22.4577,4.376684469042363,0.19488569484151821,513.1212944147613,1.0,60.0,0.0,0.0,0.7
108,1,108,train,0.0,48.2568673648589,3.860590783322456,1.2,0.1093491642189123,False,0,STATION_KEEPING,4,pulsed,0.4911461450558133,0.01,1.0,1.0,60.0,0.0,2245.77,3.44072069841734,905.0360367850564,medium,random,0.2591150421649214,0.8489543957355925,56.46376858162553,0.0,3.86137119343876,excellent,15.0,0.0,1.0305017707454562,1e-15,2245.77,22.4577,48.2568673648589,2.1487893847036386,46.537832284475854,1.0,60.0,0.0,0.0,0.7
108,1,108,train,0.0,55.739930380164544,3.4071953606208227,1.2,0.1093491642189123,False,0,STATION_KEEPING,4,pulsed,0.4911461450558133,0.01,1.0,1.0,60.0,0.0,2245.77,3.44072069841734,1120.1131380745016,far,horizon,0.1628435774944197,0.8172490201006094,63.48811259132744,0.0,3.4664989931826824,very_poor,1.0,0.0,0.9380179987627716,1e-13,2245.77,22.4577,55.739930380164544,2.481996392336016,40.29014720117363,1.0,60.0,0.0,0.0,0.7
108,1,108,train,0.0,46.55439554715845,3.452850923497031,1.2,0.1093491642189123,False,0,STATION_KEEPING,4,pulsed,0.4911461450558133,0.01,1.0,1.0,60.0,0.0,2245.77,3.44072069841734,1789.3201361023346,very_far,horizon,0.0568020457956022,0.7274448398589888,73.77346907309555,0.0,3.461080804177805,good,10.0,0.0,0.8601520226514867,5e-15,2245.77,22.4577,46.55439554715845,2.072981451669514,48.239698391639315,1.0,60.0,0.0,0.0,0.7
109,1,109,train,0.382117112623274,42.18912625473959,4.233476825895441,79.97,0.3868338738030209,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.3989385398497564,1386.38,3.9452271401575447,481.9964776450087,near,horizon,0.9823094437276272,0.9128428949429008,0.0,0.3918810951613261,4.232055052109393,excellent,15.0,32.070541824916575,0.9818597224753955,1e-15,1386.38,13.863800000000001,42.18912625473959,3.0431141717811556,32.861074003499944,1.0,60.0,1.0,0.00905724167682535,0.7
109,1,109,train,0.0927004524455437,50.4408329006676,4.124853464527478,79.97,0.3868338738030209,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.3989385398497564,1386.38,3.9452271401575447,926.4224067011324,medium,horizon,0.2463521450207302,0.8457352658224936,57.33605917564374,0.0982793650234255,4.168573268316857,good,10.0,24.91824176331766,0.9352909147651014,5e-15,1386.38,13.863800000000001,50.4408329006676,3.638312216035113,27.485271758501252,1.0,60.0,1.0,0.0018378057441695572,0.7
109,1,109,train,0.1045883317174085,3.3689266732769187,3.690087450322892,79.97,0.3868338738030209,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.3989385398497564,1386.38,3.9452271401575447,1003.7535164,far,horizon,0.2069978701289941,0.8342189051953827,60.12362410481454,0.0825794280612704,3.733770352431149,poor,3.0,11.48546833064398,1.2286172056592963,5e-14,1386.38,13.863800000000001,3.3689266732769187,0.2430016787083569,411.5197908571525,1.0,60.0,1.0,0.031045000933688043,0.7
109,1,109,train,0.0133251051426413,12.905144532424268,4.2395923988979725,79.97,0.3868338738030209,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.3989385398497564,1386.38,3.9452271401575447,2297.5108356807527,very_far,overhead,0.0316008425901214,0.6672272741016061,77.43031656786668,0.012606794000925,4.230294647468179,moderate,5.0,24.884999449257688,1.0467819782909658,1e-14,1386.38,13.863800000000001,12.905144532424268,0.9308518972016523,107.42847525006097,1.0,60.0,1.0,0.001032542108239228,0.7
110,1,110,train,0.2268576575355118,19.366223120148952,3.8424997475322105,118.9,0.3947085473918402,False,1,COLLISION_AVOIDANCE,5,impulsive,0.1,0.1,5.0,5.0,120.0,0.3020748424107307,107.58,4.099265952552948,554.8671802366102,near,overhead,0.7339386465872877,0.9038530401353292,25.694776709501063,0.2217044010069999,3.870810384210832,good,10.0,32.67383468934207,1.0066887021504,5e-15,107.58,1.0758,19.366223120148952,18.001694664574224,5.555032560172868,5.0,120.0,1.0,0.011714088809577186,0.9
110,1,110,train,0.1189815298045905,63.02106387219345,3.7559697178061136,118.9,0.3947085473918402,False,1,COLLISION_AVOIDANCE,5,impulsive,0.1,0.1,5.0,5.0,120.0,0.3020748424107307,107.58,4.099265952552948,756.0250360626118,medium,overhead,0.3813173329871374,0.8718040722091954,48.59679990327328,0.1151863732705696,3.772801588638036,excellent,15.0,29.643398067663536,1.048809529772043,1e-15,107.58,1.0758,63.02106387219345,58.580650559763384,1.7070483008375097,5.0,120.0,1.0,0.0018879644755900142,0.9
110,1,110,train,0.0537558310673907,90.69663475781712,4.341013735407596,118.9,0.3947085473918402,False,1,COLLISION_AVOIDANCE,5,impulsive,0.1,0.1,5.0,5.0,120.0,0.3020748424107307,107.58,4.099265952552948,1076.9817912888132,far,overhead,0.1774930845284914,0.8234896581861664,62.33763292794357,0.0536161955379385,4.369615247176412,excellent,15.0,51.66378438534612,0.9911558420484176,1e-15,107.58,1.0758,90.69663475781712,84.30622305058293,1.18615205831248,5.0,120.0,1.0,0.0005926992904525325,0.9
110,1,110,train,0.0118321375318651,77.45136212628584,4.011999815418228,118.9,0.3947085473918402,False,1,COLLISION_AVOIDANCE,5,impulsive,0.1,0.1,5.0,5.0,120.0,0.3020748424107307,107.58,4.099265952552948,2119.668525969861,very_far,overhead,0.0382584219597516,0.6875795422588119,76.35614842778003,0.0115569067843752,3.9790375391776216,good,10.0,32.457163883839975,1.0149472809957751,5e-15,107.58,1.0758,77.45136212628584,71.99420164183476,1.389000748942141,5.0,120.0,1.0,0.00015276861771097822,0.9
111,1,111,train,0.5292071348748623,1536.502046578625,12.769954970493997,1.27,0.2487948692920562,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,0.3915220536688791,1017.92,12.85861999409225,413.9281273182789,near,overhead,1.3319446291240675,0.9128428949429008,0.0,0.5214856965678886,12.761378193366632,excellent,15.0,36.59087661852474,1.015475678973501,1e-15,1017.92,10.1792,1536.502046578625,150.9452655001007,0.6624917957425652,30.0,1800.0,1.0,0.00034442331922255725,0.5
111,1,111,train,0.1186216515458308,304.72699662073086,12.637516688928912,1.27,0.2487948692920562,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,0.3915220536688791,1017.92,12.85861999409225,916.2951895583976,medium,random,0.2522811257037239,0.8472577784517722,56.92915070908913,0.0987736244374186,12.8984280208428,poor,3.0,13.93847181370437,1.172745152507966,5e-14,1017.92,10.1792,304.72699662073086,29.936242201816533,3.3404326209630946,30.0,1800.0,1.0,0.0003892718822463558,0.5
111,1,111,train,0.0444170360337373,1330.279332725236,11.90278484340712,1.27,0.2487948692920562,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,0.3915220536688791,1017.92,12.85861999409225,1331.7266286145434,far,horizon,0.111003248072829,0.7874551829065649,67.94772141614054,0.04346021964939,11.959731952821098,good,10.0,33.14479191394756,0.9980188434306392,5e-15,1017.92,10.1792,1330.279332725236,130.6860394456574,0.7651926741691684,30.0,1800.0,1.0,3.3389255129404814e-05,0.5
111,1,111,train,0.0135105825881366,371.68343883796024,13.19494743259793,1.27,0.2487948692920562,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,0.3915220536688791,1017.92,12.85861999409225,2332.5292849240072,very_far,random,0.0304789896421669,0.6633072859176132,77.62204195275358,0.0119331966184537,13.278611379952173,moderate,5.0,17.57620191359393,1.1068462067244298,1e-14,1017.92,10.1792,371.68343883796024,36.514012774870345,2.738674618332334,30.0,1800.0,1.0,3.634970293639232e-05,0.5
112,1,112,train,0.2861748668403382,88.52003788216207,7.530710616374181,1.36,0.2914350462255387,False,1,PHASE_ADJUSTMENT,2,continuous,0.1587388409781264,0.1,10.0,10.0,300.0,0.4059796271478367,272.34000000000003,7.371545093211359,510.436985711866,near,overhead,0.8742455689806256,0.9111244516539933,11.606383169052334,0.3549258901304027,7.374680073758146,poor,3.0,14.257170180133192,0.8213816053601937,5e-14,272.34000000000003,2.7234000000000003,88.52003788216207,32.503502196578566,3.076591543742211,10.0,300.0,1.0,0.0032328823358762494,0.5
112,1,112,train,0.1442764604254496,215.87236221157812,7.940830735137382,1.36,0.2914350462255387,False,1,PHASE_ADJUSTMENT,2,continuous,0.1587388409781264,0.1,10.0,10.0,300.0,0.4059796271478367,272.34000000000003,7.371545093211359,874.4651662460602,medium,horizon,0.2790617023728155,0.8535820214909338,55.12569112023453,0.1132933658805562,7.438023140171784,poor,3.0,11.261593294734244,1.2815466394591877,5e-14,272.34000000000003,2.7234000000000003,215.87236221157812,79.26575685230891,1.2615788200486617,10.0,300.0,1.0,0.0006683415095260928,0.5
112,1,112,train,0.03122264888088,294.2593876206177,7.461501641284215,1.36,0.2914350462255387,False,1,PHASE_ADJUSTMENT,2,continuous,0.1587388409781264,0.1,10.0,10.0,300.0,0.4059796271478367,272.34000000000003,7.371545093211359,1499.710954612094,far,overhead,0.0850044815893501,0.7647455208714524,70.52487508195819,0.0345100877415395,7.346821509800407,moderate,5.0,20.421727391902973,0.9280518454021452,1e-14,272.34000000000003,2.7234000000000003,294.2593876206177,108.04853771778573,0.9255099801645823,10.0,300.0,1.0,0.00010610587187496865,0.5
112,1,112,train,0.0304721755983102,187.3476457333502,7.49568052975069,1.36,0.2914350462255387,False,1,PHASE_ADJUSTMENT,2,continuous,0.1587388409781264,0.1,10.0,10.0,300.0,0.4059796271478367,272.34000000000003,7.371545093211359,1595.199086960864,very_far,random,0.0738992232420985,0.7521936272138122,71.73330613027517,0.0300015790983419,7.553827427504369,good,10.0,36.08794782235212,1.0090058870205407,5e-15,272.34000000000003,2.7234000000000003,187.3476457333502,68.79182115493506,1.4536611812438707,10.0,300.0,1.0,0.00016265043245689305,0.5
113,2,1,train,2.435206448797879,4.21551858448644,4.199461866550695,1.19,1.1154825117745222,False,1,STATION_KEEPING,4,pulsed,0.6692895070647134,0.01,1.0,1.0,60.0,2.1172340546743023,300.0,4.056960446418813,463.6652775258041,near,overhead,1.0615168687816643,0.9128428949429008,0.0,2.247479664195773,4.286198857777716,poor,3.0,21.563390572100964,1.0501544026028196,5e-14,300.0,3.0,4.21551858448644,1.40517286149548,71.16562149768053,1.0,60.0,1.0,0.577676601346202,0.7
113,2,1,train,0.7033549357635124,37.362229225724434,4.268945196872287,1.19,1.1154825117745222,False,1,STATION_KEEPING,4,pulsed,0.6692895070647134,0.01,1.0,1.0,60.0,2.1172340546743023,300.0,4.056960446418813,769.9107699261823,medium,random,0.3667755652589946,0.8696433413990113,49.50166831159203,0.7765497171887602,4.178333961579528,moderate,5.0,20.513782871770715,0.9256139072904366,1e-14,300.0,3.0,37.362229225724434,12.454076408574812,8.029499476263736,1.0,60.0,1.0,0.018825293627802123,0.7
113,2,1,train,0.3444678945762541,3.4986825432298585,4.079480542649832,1.19,1.1154825117745222,False,1,STATION_KEEPING,4,pulsed,0.6692895070647134,0.01,1.0,1.0,60.0,2.1172340546743023,300.0,4.056960446418813,1176.668847534234,far,horizon,0.1461040768837649,0.8091533512478726,64.85386912545503,0.3093365271050596,4.199100752982266,moderate,5.0,18.894722660384463,1.0604993375678873,1e-14,300.0,3.0,3.4986825432298585,1.1662275144099528,85.74656211107704,1.0,60.0,1.0,0.09845645905851569,0.7
113,2,1,train,0.0457905521726636,53.164596970642215,3.8374084348959294,1.19,1.1154825117745222,False,1,STATION_KEEPING,4,pulsed,0.6692895070647134,0.01,1.0,1.0,60.0,2.1172340546743023,300.0,4.056960446418813,2332.120075281986,very_far,random,0.0304917847491938,0.6633529296549984,77.61983559081679,0.0645582450587916,3.895777518409399,very_poor,1.0,10.730815327632731,0.8051483296562533,1e-13,300.0,3.0,53.164596970642215,17.721532323547404,5.642852896367515,1.0,60.0,1.0,0.0008612978331792752,0.7
114,2,2,train,2.2114238113039173,42.86511882093662,3.953521547766341,1.22,0.9633511634019432,False,1,STATION_KEEPING,4,pulsed,0.5779721639946298,0.01,1.0,1.0,60.0,2.0568396743965214,299.98,3.6682109755549166,464.3091364481799,near,random,1.05857489253945,0.9128428949429008,0.0,2.177318837295175,3.941015512117281,excellent,15.0,36.10208576739151,1.0105949699407348,1e-15,299.98,2.9998,42.86511882093662,14.289325562016343,6.9982309218161,1.0,60.0,1.0,0.051590287677536796,0.7
114,2,2,train,0.5143073548442623,11.214542938927691,3.4166365110258985,1.22,0.9633511634019432,False,1,STATION_KEEPING,4,pulsed,0.5779721639946298,0.01,1.0,1.0,60.0,2.0568396743965214,299.98,3.6682109755549166,920.5557735370892,medium,horizon,0.2497621931541766,0.8466168402941361,57.10165869693382,0.5137207880437977,3.456876383247822,excellent,15.0,58.84693115598143,0.988191772609746,1e-15,299.98,2.9998,11.214542938927691,3.7384302083231185,26.749195364771897,1.0,60.0,1.0,0.04586075042425573,0.7
114,2,2,train,0.1846073225654769,6.411539343627686,3.5964448123775514,1.22,0.9633511634019432,False,1,STATION_KEEPING,4,pulsed,0.5779721639946298,0.01,1.0,1.0,60.0,2.0568396743965214,299.98,3.6682109755549166,1071.9543480392792,far,overhead,0.1793209491747591,0.8242208579579663,62.19668793311463,0.3688344427130868,3.682698339366088,very_poor,1.0,6.029558118914262,0.5,1e-13,299.98,2.9998,6.411539343627686,2.1373222693605194,46.787516058549144,1.0,60.0,1.0,0.028792979762177522,0.7
114,2,2,train,0.1609295906730095,11.82846050393882,3.541969000150642,1.22,0.9633511634019432,False,1,STATION_KEEPING,4,pulsed,0.5779721639946298,0.01,1.0,1.0,60.0,2.0568396743965214,299.98,3.6682109755549166,1596.0952329718814,very_far,random,0.073804821012232,0.7520770283498194,71.74392406736116,0.1518046840196928,3.601950168647865,moderate,5.0,24.42112962007194,1.054898287407691,1e-14,299.98,2.9998,11.82846050393882,3.943083040182285,25.36086584556867,1.0,60.0,1.0,0.013605286217882769,0.7
115,2,3,train,1.6793947073204218,58.821603593697354,6.391096637774684,1.25,0.832102348995875,False,1,STATION_KEEPING,4,pulsed,0.4991781991626254,0.01,1.0,1.0,60.0,1.2653782769815334,299.95,6.249814611735954,413.503696037483,near,overhead,1.3346803197579375,0.9128428949429008,0.0,1.688875483336461,6.390534586947724,excellent,15.0,45.015070064712425,1.0054709661277186,1e-15,299.95,2.9995,58.821603593697354,19.610469609500704,5.0993169460639995,1.0,60.0,1.0,0.028550644741354287,0.7
115,2,3,train,0.73632753925433,28.0550779050509,6.020470421000683,1.25,0.832102348995875,False,1,STATION_KEEPING,4,pulsed,0.4991781991626254,0.01,1.0,1.0,60.0,1.2653782769815334,299.95,6.249814611735954,600.2074976662823,medium,horizon,0.6221428835258014,0.8965055067661453,33.587159299055244,0.7872460899922014,6.015504893851699,good,10.0,23.784689396413583,0.9424846123677544,5e-15,299.95,2.9995,28.0550779050509,9.353251510268679,10.691469152755353,1.0,60.0,1.0,0.026245784871685034,0.7
115,2,3,train,0.2791572999001973,47.26077595214307,6.210365629751667,1.25,0.832102348995875,False,1,STATION_KEEPING,4,pulsed,0.4991781991626254,0.01,1.0,1.0,60.0,1.2653782769815334,299.95,6.249814611735954,1017.4191751399578,far,random,0.2009878641888411,0.8322037403251885,60.564758389214525,0.2543256772814742,6.165393637997634,moderate,5.0,20.20770150222509,1.108085620495087,1e-14,299.95,2.9995,47.26077595214307,15.756218020384422,6.34670070385077,1.0,60.0,1.0,0.005906743896521629,0.7
115,2,3,train,0.0384354319044091,38.548092184358836,6.29207900489526,1.25,0.832102348995875,False,1,STATION_KEEPING,4,pulsed,0.4991781991626254,0.01,1.0,1.0,60.0,1.2653782769815334,299.95,6.249814611735954,2323.1273174161865,very_far,random,0.0307748169768734,0.6643569665580291,77.57114777586061,0.0389417848806181,6.219051148551415,good,10.0,37.71755619712967,0.9692973929248504,5e-15,299.95,2.9995,38.548092184358836,12.851505979116132,7.781189236693453,1.0,60.0,1.0,0.0009970774097091256,0.7
116,2,4,train,0.8981248942136966,34.7723758475596,4.388238423574004,1.22,0.6857628255576612,False,1,STATION_KEEPING,4,pulsed,0.4114165495650633,0.01,1.0,1.0,60.0,1.3417470165745409,299.97,4.59643833468375,572.1601947241072,near,overhead,0.6880971730161308,0.901042022817552,29.087166438464862,0.9232523290077692,4.390929887094025,excellent,15.0,31.303444456514203,0.9726015160030792,1e-15,299.97,2.9997000000000003,34.7723758475596,11.591951144300962,8.626675419449446,1.0,60.0,1.0,0.025828689363966165,0.7
116,2,4,train,0.3678359270461203,9.562685025237933,4.44517617633158,1.22,0.6857628255576612,False,1,STATION_KEEPING,4,pulsed,0.4114165495650633,0.01,1.0,1.0,60.0,1.3417470165745409,299.97,4.59643833468375,815.5767065056748,medium,overhead,0.3241988190811865,0.862583302262443,52.18868246399488,0.4349927982791713,4.438814358047562,moderate,5.0,16.227832148378212,0.8514437996768929,1e-14,299.97,2.9997000000000003,9.562685025237933,3.187880463125623,31.368804808306063,1.0,60.0,1.0,0.03846575789909676,0.7
116,2,4,train,0.1447745053817079,56.815442759927606,4.963405227261984,1.22,0.6857628255576612,False,1,STATION_KEEPING,4,pulsed,0.4114165495650633,0.01,1.0,1.0,60.0,1.3417470165745409,299.97,4.59643833468375,1197.240758969377,far,overhead,0.1406169087001909,0.8062329153471992,65.31514302210196,0.1886723177284158,4.892551061667212,poor,3.0,12.665305912124616,0.7541089186667079,5e-14,299.97,2.9997000000000003,56.815442759927606,18.940374957471615,5.279726522021779,1.0,60.0,1.0,0.002548154134668093,0.7
116,2,4,train,0.0893996684790254,18.779215318368358,4.308684048383674,1.22,0.6857628255576612,False,1,STATION_KEEPING,4,pulsed,0.4114165495650633,0.01,1.0,1.0,60.0,1.3417470165745409,299.97,4.59643833468375,1757.4519593239634,very_far,overhead,0.0592039857122255,0.7314385754729436,73.47086926014525,0.0794367711987003,4.604994107406023,very_poor,1.0,18.032714239958835,1.0876866489946624,1e-13,299.97,2.9997000000000003,18.779215318368358,6.260364475903709,15.973510869040032,1.0,60.0,1.0,0.0047605646435919845,0.7
117,2,5,train,0.779814892615548,35.10301573264499,3.7094506839464114,1.19,0.5574657208920178,False,1,STATION_KEEPING,4,pulsed,0.3345017311640464,0.01,1.0,1.0,60.0,1.176969831731554,300.02,3.4210324742767457,550.0531975896465,near,overhead,0.7474896635865808,0.904637465854206,24.63206660427772,0.8797727835725738,3.7150351503796544,moderate,5.0,18.891068724326093,0.9076520220066696,1e-14,300.02,3.0002,35.10301573264499,11.700225229199717,8.546844017193326,1.0,60.0,1.0,0.02221503982890958,0.7
117,2,5,train,0.4549197240072439,42.2867807307549,3.051848259410212,1.19,0.5574657208920178,False,1,STATION_KEEPING,4,pulsed,0.3345017311640464,0.01,1.0,1.0,60.0,1.176969831731554,300.02,3.4210324742767457,747.161736088727,medium,horizon,0.391037020325314,0.8731866985288299,47.99471499528606,0.4602387760130931,3.0786648247529884,excellent,15.0,38.74296403917874,0.9903559000351392,1e-15,300.02,3.0002,42.2867807307549,14.094653933322745,7.0948886345892355,1.0,60.0,1.0,0.01075796540067151,0.7
117,2,5,train,0.1240342132356538,39.30475615947322,3.495154646372355,1.19,0.5574657208920178,False,1,STATION_KEEPING,4,pulsed,0.3345017311640464,0.01,1.0,1.0,60.0,1.176969831731554,300.02,3.4210324742767457,1375.745405285698,far,horizon,0.1032170454110475,0.781425459166057,68.68843155510994,0.1214833485692687,3.5390759566647336,moderate,5.0,33.556519980091664,1.0492296911938035,1e-14,300.02,3.0002,39.30475615947322,13.100712005690694,7.633172911255659,1.0,60.0,1.0,0.003155704941468238,0.7
117,2,5,train,0.0908488560253624,56.49507017203559,3.369464820251276,1.19,0.5574657208920178,False,1,STATION_KEEPING,4,pulsed,0.3345017311640464,0.01,1.0,1.0,60.0,1.176969831731554,300.02,3.4210324742767457,1585.9823501109452,very_far,overhead,0.0748799477263377,0.7533941153077585,71.62336755436878,0.0881314394755352,3.3553065869731187,excellent,15.0,30.219434139277705,1.036861788089214,1e-15,300.02,3.0002,56.49507017203559,18.830434695032196,5.310551860302077,1.0,60.0,1.0,0.0016080846655949733,0.7
118,2,6,train,0.582933779360707,9.757900405283422,3.1761258146384663,1.19,0.4428963792810708,False,1,STATION_KEEPING,4,pulsed,0.2657555434238137,0.01,1.0,1.0,60.0,0.7738823189476025,300.02,3.140120862827056,564.6215245613799,near,overhead,0.7075543515566759,0.9022661373285532,27.68084846612239,0.5475638023641475,3.169019054624183,good,10.0,23.79599871828415,1.0730997209646451,5e-15,300.02,3.0002,9.757900405283422,3.252416640651764,30.74636833119899,1.0,60.0,1.0,0.05973967299820739,0.7
118,2,6,train,0.1628149285486608,30.992811568369582,3.1902594326638614,1.19,0.4428963792810708,False,1,STATION_KEEPING,4,pulsed,0.2657555434238137,0.01,1.0,1.0,60.0,0.7738823189476025,300.02,3.140120862827056,996.155382944193,medium,overhead,0.2104505728627102,0.8353419193034538,59.87224791583163,0.1628639773508455,3.1829278168197663,moderate,5.0,70.2470626882641,1.055092438089354,1e-14,300.02,3.0002,30.992811568369582,10.330248506222778,9.680309233583449,1.0,60.0,1.0,0.0052533126331405595,0.7
118,2,6,train,0.1085033421535831,24.838029053705192,3.151337150475872,1.19,0.4428963792810708,False,1,STATION_KEEPING,4,pulsed,0.2657555434238137,0.01,1.0,1.0,60.0,0.7738823189476025,300.02,3.140120862827056,1224.3647536006254,far,random,0.1338167173311181,0.802401997219517,65.89720211250946,0.1035583915221615,3.157487791522644,good,10.0,26.4204489632916,1.0337721785778469,5e-15,300.02,3.0002,24.838029053705192,8.278791098495164,12.079058259868038,1.0,60.0,1.0,0.004368436075140076,0.7
118,2,6,train,0.0205108459403574,28.97595503947447,3.4245902047592414,1.19,0.4428963792810708,False,1,STATION_KEEPING,4,pulsed,0.2657555434238137,0.01,1.0,1.0,60.0,0.7738823189476025,300.02,3.140120862827056,2375.0841990540825,very_far,horizon,0.0291871440006932,0.6585816304117368,77.84723995329367,0.0225874146827141,3.3713834749274616,poor,3.0,20.730303540000957,0.8981512965084131,5e-14,300.02,3.0002,28.97595503947447,9.658007812637315,10.354102206166363,1.0,60.0,1.0,0.000707857460173965,0.7
119,2,7,train,1.9441599007225363,8.033834045666932,3.751795454193197,91.23,1.0609756263304282,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,1.6782067249280572,476.92,3.94205701842808,438.4601358070266,near,random,1.1870686079079356,0.9128428949429008,0.0,1.9921465207420843,3.708082053145205,excellent,15.0,32.36402213490603,1.0040118860495346,1e-15,476.92,4.7692000000000005,8.033834045666932,1.6845244581202155,59.36393474012922,1.0,60.0,1.0,0.24199652241648228,0.7
