uid,sn,test_id,split,P,T,R,ignition_time,true_thrust,is_anomalous,is_valid,maneuver_type,maneuver_type_id,thrust_profile,estimated_delta_v,delta_v_min,delta_v_max,duration_min,duration_max,P_original,T_original,R_original,distance_km,distance_type,pass_type,attenuation_factor,atmospheric_factor,zenith_angle_deg,P_before_noise,R_before_noise,snr_condition,target_snr_db,actual_snr_db,scintillation_factor,cn2
133,2,21,train,0.07532967293070493,302.32,12.337742463056319,1.38,1.1853528793645225,False,1,PHASE_ADJUSTMENT,2,continuous,0.7167117649789649,0.1,10.0,10.0,300.0,1.4859720588057137,302.32,11.525129521806424,1981.763551362172,very_far,horizon,0.044806343561625,0.7038873642926553,75.3863122700388,0.066580974589824,11.380430029287112,very_poor,1.0,17.62812844202783,1.1135119933245703,1e-13
134,2,22,train,0.0,0.04,,9.93,1.733130498576004,False,0,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,0.0,0.04,,521.4422860988144,near,horizon,0.8360700853082157,0.9093167064137496,16.488062343625277,0.0,,poor,3.0,0.0,0.7894657918042007,5e-14
134,2,22,train,0.0,0.04,,9.93,1.733130498576004,False,0,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,0.0,0.04,,747.9937471388791,medium,random,0.3901095400181411,0.873056795598409,48.05208383508068,0.0,,moderate,5.0,0.0,0.8190383031082771,1e-14
134,2,22,train,0.0,0.04,,9.93,1.733130498576004,False,0,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,0.0,0.04,,1397.3752792087855,far,overhead,0.0996697079197398,0.7784832789208446,69.03401241020842,0.0,,good,10.0,0.0,1.0452503202364258,5e-15
134,2,22,train,0.0,0.04,,9.93,1.733130498576004,False,0,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,0.0,0.04,,1784.397134573409,very_far,overhead,0.0571642056170567,0.7280600452980309,73.72745949606536,0.0,,very_poor,1.0,0.0,0.976846332975099,1e-13
135,2,23,train,1.4841547595391575,6.24,1.3105680174644392,1.49,1.239823201036956,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.1120859843278308,6.24,1.2980769449480178,404.7940711055911,near,random,1.392732667778,0.9128428949429008,0.0,1.548838479751423,1.322483671272249,good,10.0,27.584222694358402,0.931850802956723,5e-15
135,2,23,train,0.3918547753375417,6.24,1.3981321873785808,1.49,1.239823201036956,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.1120859843278308,6.24,1.2980769449480178,785.4702858726004,medium,random,0.3514105041814515,0.8672299167653882,50.464119108775336,0.3907986964457688,1.375339365021269,moderate,5.0,51.36474550337149,0.9913040024393979,1e-14
135,2,23,train,0.1643774888753176,6.24,1.26962208359256,1.49,1.239823201036956,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.1120859843278308,6.24,1.2980769449480178,1334.165370397577,far,horizon,0.1105506824534301,0.7871196366290918,67.99014067530767,0.1229418645143363,1.296632977469533,poor,3.0,9.446517906943122,1.3153218080781868,5e-14
135,2,23,train,0.05127163045076907,6.24,1.2589176972794776,1.49,1.239823201036956,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.1120859843278308,6.24,1.2980769449480178,2118.714778169642,very_far,overhead,0.0382990661567742,0.6876907261702896,76.34988772324944,0.042591854685793,1.3129249999604051,very_poor,1.0,13.816355163534524,1.148571685884139,1e-13
136,2,24,train,1.6263510920386228,205.98,5.29728355677108,1.23,0.9021706070193946,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.8541718592427512,205.98,5.833752067912437,504.4501787964744,near,horizon,0.8960877060195898,0.9121096928670738,7.61617669013506,1.6615006079149146,5.370290345376003,poor,3.0,33.491622783945154,1.0641508042643197,5e-14
136,2,24,train,0.9587982639271418,205.98,5.914442564752532,1.23,0.9021706070193946,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.8541718592427512,205.98,5.833752067912437,655.8494616716483,medium,horizon,0.515873275428472,0.88758786132124,40.32641411423047,0.9565177102348577,6.050192700272808,poor,3.0,52.452970777851846,0.9803593451792304,5e-14
136,2,24,train,0.343499561162742,205.98,5.835494515626411,1.23,0.9021706070193946,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.8541718592427512,205.98,5.833752067912437,1048.4050746524858,far,horizon,0.1882486632042745,0.8276564826462842,61.51589771561768,0.3490453738534322,6.089428971058736,poor,3.0,35.978319662063505,0.95606161745185,5e-14
136,2,24,train,0.07533504661456256,205.98,5.852854374150441,1.23,0.9021706070193946,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.8541718592427512,205.98,5.833752067912437,1904.9940614958173,very_far,horizon,0.0491299736434186,0.7131711640117976,74.78344434939105,0.0910954145749649,5.953919071370092,poor,3.0,15.238601528062706,0.8651699504142064,5e-14
137,2,25,train,2.129368192377127,745.91,24.017620967206263,1.25,0.8991804565132682,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.503632432182136,745.91,23.398349616354743,416.1470560005478,near,horizon,1.3177784316424386,0.9128428949429008,0.0,1.9814543882476805,24.16802430018092,good,10.0,22.539507439753088,1.0657876492190959,5e-15
137,2,25,train,0.4747110256147795,745.91,23.058439545918624,1.25,0.8991804565132682,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.503632432182136,745.91,23.398349616354743,948.5636346964856,medium,random,0.234064100707039,0.8424182033821845,58.18941726492631,0.3519463730326495,23.148215926366166,poor,3.0,9.148063067761894,1.3437635991766146,5e-14
137,2,25,train,0.2630565879553391,745.91,23.965828495890573,1.25,0.8991804565132682,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.503632432182136,745.91,23.398349616354743,1215.538178818969,far,horizon,0.1359777000220842,0.8036461910877924,65.7109334824876,0.2044604798067393,23.911932895558984,poor,3.0,10.85481194799127,1.3278529173484888,5e-14
137,2,25,train,0.06298658585326092,745.91,23.53020037957984,1.25,0.8991804565132682,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.503632432182136,745.91,23.398349616354743,2034.6007512892756,very_far,horizon,0.0421286874308776,0.6975836945478971,75.77393034738567,0.0633460607463315,22.1905302960334,very_poor,1.0,44.91766145914344,0.9823908401999623,1e-13
138,2,26,train,0.0,2343.54,5.3025635002101,1.17,0.3960319276915164,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.0,2343.54,5.481334247389999,408.0798457684327,near,horizon,1.370394968784131,0.9128428949429008,0.0,0.0,5.280639200392886,excellent,15.0,0.0,0.9932342075284616,1e-15
138,2,26,train,0.0,2343.54,5.443434273057493,1.17,0.3960319276915164,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.0,2343.54,5.481334247389999,720.7059466787723,medium,random,0.4222664530808742,0.8773296010491741,46.07117674556081,0.0,5.451421194530513,moderate,5.0,0.0,1.0588640151737403,1e-14
138,2,26,train,0.0,2343.54,5.31275892135614,1.17,0.3960319276915164,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.0,2343.54,5.481334247389999,1467.9370510055403,far,horizon,0.0892153509644,0.7689789369015666,70.08570961867555,0.0,5.127272321367287,poor,3.0,0.0,0.7860448066633662,5e-14
138,2,26,train,0.0,2343.54,5.5333219843410175,1.17,0.3960319276915164,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.0,2343.54,5.481334247389999,1617.5043822526015,very_far,overhead,0.0715984567200151,0.7492980193202706,71.99390443430059,0.0,5.6791734552154285,very_poor,1.0,0.0,1.5187255105900372,1e-13
139,2,27,train,2.0027835161698277,1482.21,3.955017648378965,1.85,1.261755879305786,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,1.431501328251393,1482.21,3.9842394359982496,431.1515341949159,near,overhead,1.227654546804615,0.9128428949429008,0.0,1.7573891143846685,3.909293480988552,good,10.0,17.1000656144088,1.1691877936033406,5e-15
139,2,27,train,0.3203693054012454,1482.21,3.868772413467898,1.85,1.261755879305786,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,1.431501328251393,1482.21,3.9842394359982496,966.2979431514838,medium,random,0.2248431747018691,0.839772812426631,58.83939579596057,0.3218633032339856,3.902494800799847,good,10.0,46.66623536246152,0.9985358389526764,5e-15
139,2,27,train,0.19562776496279002,1482.21,4.142655182956767,1.85,1.261755879305786,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,1.431501328251393,1482.21,3.9842394359982496,1222.508027426996,far,random,0.1342672512275942,0.8026635256394969,65.85826519108525,0.1922037484729646,4.166779644957534,moderate,5.0,34.98448307150271,1.0449815326556535,1e-14
139,2,27,train,0.034545800436360755,1482.21,4.127764418368964,1.85,1.261755879305786,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,1.431501328251393,1482.21,3.9842394359982496,2468.7523213615987,very_far,horizon,0.0265936244306317,0.6483246960776694,78.31496918648182,0.038068808695468,4.155960165732475,poor,3.0,20.673077511864918,0.9055124917822883,5e-14
140,2,28,train,1.1980293066965269,0.02,,68.53,1.3904919199540748,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0,1.1006072931254702,0.02,,457.2094603680791,near,random,1.091705836634998,0.9128428949429008,0.0,1.201539405748122,,excellent,15.0,50.68833768142937,0.9792635709794884,1e-15
140,2,28,train,0.6039110293130204,0.02,,68.53,1.3904919199540748,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0,1.1006072931254702,0.02,,637.7144213952027,medium,overhead,0.5474101821495135,0.8904823979494199,38.36709880384087,0.6024836388048967,,good,10.0,52.507835911548284,0.983056508450353,5e-15
140,2,28,train,0.10860408388576583,0.02,,68.53,1.3904919199540748,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0,1.1006072931254702,0.02,,1415.009589579514,far,overhead,0.0969027074346273,0.7760946127892203,69.30737111642861,0.1066518265261546,,excellent,15.0,34.74851063057275,1.0143566024313875,1e-15
140,2,28,train,0.021833739351802252,0.02,,68.53,1.3904919199540748,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0,1.1006072931254702,0.02,,2342.154655516872,very_far,random,0.0301801122889371,0.6622347712414741,77.67371201042059,0.0332164516925498,,poor,3.0,9.302146186725599,0.6678233456070293,5e-14
141,2,29,train,1.0959503995113407,995.98,14.586798748665698,1.22,0.8772801701332303,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.6443997411058058,995.98,14.197820889976889,559.157713033394,near,horizon,0.7221600690521081,0.9031546082145404,26.593875000373018,1.1875198305862371,14.592573746931183,excellent,15.0,22.257807044364526,0.9396079942694029,1e-15
141,2,29,train,0.6175548718534506,995.98,14.439525816429333,1.22,0.8772801701332303,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.6443997411058058,995.98,14.197820889976889,817.3982380319443,medium,overhead,0.3226506792593992,0.862303143892563,52.28769591374673,0.5305666934417684,14.404563464673553,moderate,5.0,15.705594881424567,1.1399136381696087,1e-14
141,2,29,train,0.147958522544912,995.98,12.416531577943893,1.22,0.8772801701332303,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.6443997411058058,995.98,14.197820889976889,1352.4191615215905,far,overhead,0.1072440567513193,0.7846136437444389,68.30239834247152,0.1763520991570058,12.16252425420047,poor,3.0,15.863210089826826,0.8072548858113917,5e-14
141,2,29,train,0.07995872755842376,995.98,12.066293662591761,1.22,0.8772801701332303,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.6443997411058058,995.98,14.197820889976889,1956.4038579018452,very_far,random,0.0461747025166057,0.7069376609080112,75.19258052920773,0.075929668863944,14.080936600055905,very_poor,1.0,25.504131481595902,1.0666812420503453,1e-13
142,2,30,train,1.335111019197974,310.49,5.523624000786893,1.36,1.0214564961248556,False,1,PHASE_ADJUSTMENT,2,continuous,0.6343040549636129,0.1,10.0,10.0,300.0,1.3340899113326072,310.49,5.201439527025993,478.3013683368863,near,overhead,0.9975457017077144,0.9128428949429008,0.0,1.3308156567414684,5.52620642888084,excellent,15.0,49.822338155695824,0.9964154318494041,1e-15
142,2,30,train,0.7407783459913554,310.49,5.296713255568275,1.36,1.0214564961248556,False,1,PHASE_ADJUSTMENT,2,continuous,0.6343040549636129,0.1,10.0,10.0,300.0,1.3340899113326072,310.49,5.201439527025993,630.9744341041753,medium,horizon,0.5598447317932925,0.8915611028046927,37.58727496799462,0.746883208598141,5.288927983997501,good,10.0,41.75152437505944,0.9900013212581485,5e-15
142,2,30,train,0.11207178860056415,310.49,5.497586715732045,1.36,1.0214564961248556,False,1,PHASE_ADJUSTMENT,2,continuous,0.6343040549636129,0.1,10.0,10.0,300.0,1.3340899113326072,310.49,5.201439527025993,1465.3422442723104,far,random,0.089571992461624,0.769325922526642,70.04894924397374,0.1194970914810129,5.585668209313424,good,10.0,24.132855352529468,0.9232057602946653,5e-15
142,2,30,train,0.09051458384199437,310.49,5.299090811679289,1.36,1.0214564961248556,False,1,PHASE_ADJUSTMENT,2,continuous,0.6343040549636129,0.1,10.0,10.0,300.0,1.3340899113326072,310.49,5.201439527025993,1535.1759821844196,very_far,horizon,0.0806246962350336,0.7600539444380534,70.99227944953721,0.1075605938514144,5.32164804253724,poor,3.0,16.000607549575072,0.869105387702128,5e-14
143,2,31,train,0.5075407370107765,176.17000000000002,14.576194177813534,8.51,1.160461377153654,False,1,PHASE_ADJUSTMENT,2,continuous,0.4088769616263185,0.1,10.0,10.0,300.0,0.9572613219099148,176.17000000000002,13.753845504361134,595.147204877932,near,random,0.6333437508705667,0.8973219214424031,32.84633141923421,0.6062754761817424,14.168284936327378,moderate,5.0,15.764000318875338,0.8735569638822787,1e-14
143,2,31,train,0.3116678941350954,176.17000000000002,14.094189426175896,8.51,1.160461377153654,False,1,PHASE_ADJUSTMENT,2,continuous,0.4088769616263185,0.1,10.0,10.0,300.0,0.9572613219099148,176.17000000000002,13.753845504361134,806.3022705152205,medium,overhead,0.332249052280382,0.8640114695224846,51.6754791307665,0.3180491669892349,14.149644393316777,moderate,5.0,33.951728286980604,0.9974360939652326,1e-14
143,2,31,train,0.21302614536359746,176.17000000000002,12.968475129197035,8.51,1.160461377153654,False,1,PHASE_ADJUSTMENT,2,continuous,0.4088769616263185,0.1,10.0,10.0,300.0,0.9572613219099148,176.17000000000002,13.753845504361134,1118.1802176917724,far,random,0.163462728886841,0.8175274531848447,63.43869516189854,0.1564765479372195,13.531043676963982,very_poor,1.0,8.84039464284046,1.4402114774766908,1e-13
143,2,31,train,0.07400924922929261,176.17000000000002,13.310677919969546,8.51,1.160461377153654,False,1,PHASE_ADJUSTMENT,2,continuous,0.4088769616263185,0.1,10.0,10.0,300.0,0.9572613219099148,176.17000000000002,13.753845504361134,1653.6018325377584,very_far,random,0.0680808471715803,0.7446408073027883,72.39997838770353,0.0651711617602138,13.415737735881788,moderate,5.0,17.353937790845265,1.101951091766463,1e-14
144,2,32,train,0.7739957790621029,10.97,1.2700490911215732,1.55,0.9914083126624162,True,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.8781808898289964,10.97,1.2668229175186212,513.7139429407471,near,overhead,0.862617244434656,0.9105857165127592,13.268720171289663,0.7575339792994632,1.283032350641723,excellent,15.0,33.2584944618559,1.0237096686069687,1e-15
144,2,32,train,0.3053898413207599,10.97,1.2700823965998789,1.55,0.9914083126624162,True,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.8781808898289964,10.97,1.2668229175186212,814.887553477736,medium,overhead,0.324787318820862,0.8626893255486888,52.15107182424346,0.2852220166472785,1.266265851808982,good,10.0,23.010478712536163,1.0762975032869506,5e-15
144,2,32,train,0.09967227218809876,10.97,1.3892760439503185,1.55,0.9914083126624162,True,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.8781808898289964,10.97,1.2668229175186212,1400.291810336925,far,random,0.099204507260511,0.7780875984004683,69.07973288043436,0.0871195024610827,1.408056687349552,poor,3.0,16.827513733317186,1.1949796492086049,5e-14
144,2,32,train,0.02140465199925109,10.97,1.40569904928853,1.55,0.9914083126624162,True,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.8781808898289964,10.97,1.2668229175186212,2364.136829192725,very_far,overhead,0.0295122779113514,0.6597933597697032,77.7900998715629,0.0259171184770712,1.34669213247083,poor,3.0,15.183433180016909,0.878804242764569,5e-14
145,2,33,train,1.8273914386475798,205.97,6.11292516082166,1.23,0.7393028448691732,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.3084343731084176,205.97,5.512130849291263,418.1158117070879,near,overhead,1.3053977671059702,0.9128428949429008,0.0,1.7080273090604283,6.126533241304088,good,10.0,23.112419463795884,1.0544398669167656,5e-15
145,2,33,train,0.48034140895097127,205.97,5.735105347233791,1.23,0.7393028448691732,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.3084343731084176,205.97,5.512130849291263,775.1366262703349,medium,horizon,0.3615090923922054,0.8688318496267666,49.83075753059432,0.4730109226771883,5.779783113214196,moderate,5.0,36.19475961046896,0.9572435635407875,1e-14
145,2,33,train,0.12263739681582013,205.97,5.499968549921963,1.23,0.7393028448691732,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.3084343731084176,205.97,5.512130849291263,1385.386606832685,far,random,0.101614384589381,0.7801123480213993,68.84390193603717,0.1329557535990044,5.454416406509317,moderate,5.0,22.20192782781332,0.8989131082143682,1e-14
145,2,33,train,0.08904560491197022,205.97,5.892758505331237,1.23,0.7393028448691732,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.3084343731084176,205.97,5.512130849291263,1682.8087704309764,very_far,horizon,0.0654077480291125,0.7408985104918906,72.71515694035722,0.0855817457889052,5.898306953902155,moderate,5.0,27.85638221831899,1.0384768544204992,1e-14
146,2,34,train,1.084857017442375,745.95,16.017967715083806,1.24,0.7408923801825948,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.392120123039421,745.95,15.494512243000518,534.5706789369787,near,overhead,0.7936270734127499,0.9071659363602896,20.71847362907985,1.1048242190867728,16.133217003579766,good,10.0,34.859518553399354,0.9682167218778854,5e-15
146,2,34,train,0.7248953141587257,745.95,15.933014157622146,1.24,0.7408923801825948,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.392120123039421,745.95,15.494512243000518,691.4582410648458,medium,horizon,0.4611540038611078,0.8819376623233628,43.68819587172046,0.6419817685952469,16.001693746927078,moderate,5.0,17.777944095945433,1.1100370680697222,1e-14
146,2,34,train,0.11669383398084086,745.95,14.990088513884366,1.24,0.7408923801825948,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.392120123039421,745.95,15.494512243000518,1468.3348459325632,far,random,0.0891608516429678,0.768925759455819,70.0913329010641,0.1241226157595079,14.774800541814535,moderate,5.0,24.45865849534816,0.9356438875049352,1e-14
146,2,34,train,0.08407043665935178,745.95,13.546135494819328,1.24,0.7408923801825948,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.392120123039421,745.95,15.494512243000518,1607.3123628325204,very_far,overhead,0.0726372235153802,0.750619421224462,71.87577403520491,0.1011197405374731,14.227476976690134,poor,3.0,15.462584408106537,0.8086984694747152,5e-14
147,2,35,train,0.0,2295.07,4.43248083637159,1.18,0.3232513241122167,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.0,2295.07,4.550225828240146,501.6385829556489,near,horizon,0.9066208113328792,0.9125728419086933,4.632278570781682,0.0,4.450123657377187,excellent,15.0,0.0,0.9564856891314256,1e-15
147,2,35,train,0.0,2295.07,4.245743273582008,1.18,0.3232513241122167,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.0,2295.07,4.550225828240146,997.9259571318432,medium,horizon,0.2096387128550903,0.8350800611747471,59.93122477289717,0.0,4.266447019909268,good,10.0,0.0,0.9702655698810253,5e-15
147,2,35,train,0.0,2295.07,4.589923947520505,1.18,0.3232513241122167,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.0,2295.07,4.550225828240146,1210.8830313572807,far,horizon,0.13713726667982,0.8043033304968956,65.61148970299729,0.0,4.632264506496276,excellent,15.0,0.0,0.9830737327916336,1e-15
147,2,35,train,0.0,2295.07,4.980363140677064,1.18,0.3232513241122167,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.0,2295.07,4.550225828240146,2092.956631149616,very_far,horizon,0.0394194149828268,0.6907018584780362,76.17858033045448,0.0,4.877547570493229,poor,3.0,0.0,1.168347334411248,5e-14
148,2,36,train,1.5760567182340068,1481.54,6.3291982495857075,1.45,1.0433327768195502,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,1.1589463053109548,1481.54,5.669531329898407,410.1666923896954,near,random,1.3564858479031492,0.9128428949429008,0.0,1.5720942616339526,6.328835399724298,excellent,15.0,51.9702536188956,1.0094526219613567,1e-15
148,2,36,train,0.4256548038187607,1481.54,5.669643814155944,1.45,1.0433327768195502,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,1.1589463053109548,1481.54,5.669531329898407,787.6020316050689,medium,horizon,0.3493778003890376,0.8668999003785942,50.592001351027335,0.4049101109185434,5.58262716017057,excellent,15.0,25.809031221983933,1.0582539187425488,1e-15
148,2,36,train,0.23256692473717805,1481.54,5.831999885964466,1.45,1.0433327768195502,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,1.1589463053109548,1481.54,5.669531329898407,1030.1654092871108,far,overhead,0.1956034709653799,0.8303295129525876,60.96400757679916,0.2266939199813257,5.8140755346383095,excellent,15.0,31.7315778051153,1.0310116125057536,1e-15
148,2,36,train,0.046055755020792434,1481.54,5.564472745451368,1.45,1.0433327768195502,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,1.1589463053109548,1481.54,5.669531329898407,2148.1837296671347,very_far,horizon,0.0370699345059818,0.6842655189831348,76.54068925567624,0.0429620636338267,5.5574888767456025,moderate,5.0,22.852117540112236,1.055433000463239,1e-14
149,2,37,train,0.8219622506650202,0.02,,115.61,1.1526623277507222,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0,0.923828226240638,0.02,,527.5873488493289,near,random,0.8158024065320555,0.9083092131023373,18.610423652894298,0.7536612901893527,,good,10.0,20.854987877168142,1.0775034451810765,5e-15
149,2,37,train,0.25567083758699194,0.02,,115.61,1.1526623277507222,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0,0.923828226240638,0.02,,852.426177148755,medium,horizon,0.2948325839188469,0.8569372587886795,54.08665170431492,0.2723746630396924,,moderate,5.0,24.247013699725755,0.9432277856747299,1e-14
149,2,37,train,0.11377387211798788,0.02,,115.61,1.1526623277507222,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0,0.923828226240638,0.02,,1335.9270943070337,far,horizon,0.1102253628488923,0.7868773499621886,68.02067973365011,0.1018293014474229,,good,10.0,18.614041359830228,1.10118125415395,5e-15
149,2,37,train,0.046854597281724406,0.02,,115.61,1.1526623277507222,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0,0.923828226240638,0.02,,1870.9123215416691,very_far,horizon,0.0512340456478078,0.7173407666536616,74.49935074528655,0.0473314575139461,,very_poor,1.0,39.93326600331861,0.9807046193960213,1e-13
150,2,38,train,1.210377226985291,952.97,3.419889319909124,1.22,0.71930149611726,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.248079090723041,952.97,3.6914230514494593,501.15246294854825,near,horizon,0.908460255143216,0.91265294864205,3.886417409669905,1.133830249197167,3.453991950931514,good,10.0,23.412399737964044,1.044750548318552,5e-15
150,2,38,train,0.4767185344419704,952.97,3.460709099302289,1.22,0.71930149611726,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.248079090723041,952.97,3.6914230514494593,783.8837857814368,medium,random,0.3529343471026631,0.8674756229922828,50.36834028512718,0.4404899790168219,3.428014840819812,moderate,5.0,21.697699978513896,1.0510138715613442,1e-14
150,2,38,train,0.20222029579802347,952.97,3.906675614014777,1.22,0.71930149611726,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.248079090723041,952.97,3.6914230514494593,1065.577584592355,far,horizon,0.1816780539038857,0.8251494466594907,62.01573329137008,0.2267485803206934,3.899073704773764,moderate,5.0,19.317547305168937,0.9322488454308233,1e-14
150,2,38,train,0.02462606519357078,952.97,3.3391120413617004,1.22,0.71930149611726,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.248079090723041,952.97,3.6914230514494593,2126.8249827842087,very_far,random,0.0379553172180339,0.6867459755092777,76.40294129950459,0.0473712378015884,3.274215694395785,very_poor,1.0,6.372509079886256,0.5818849234076913,1e-13
151,2,39,train,1.360274797452885,322.35,4.350561473658689,1.28,0.8056724097345553,False,1,PHASE_ADJUSTMENT,2,continuous,0.5194170025558679,0.1,10.0,10.0,300.0,1.1379174704321138,322.35,3.937941342189858,454.5172994831784,near,overhead,1.1046767485102489,0.9128428949429008,0.0,1.2570309713099548,4.35063734877441,good,10.0,21.709637706267614,1.0632011154266994,5e-15
151,2,39,train,0.25000586077053694,322.35,3.8529957766047396,1.28,0.8056724097345553,False,1,PHASE_ADJUSTMENT,2,continuous,0.5194170025558679,0.1,10.0,10.0,300.0,1.1379174704321138,322.35,3.937941342189858,982.4186638090516,medium,random,0.2169041112444761,0.8373769153476469,59.40621902856092,0.24681897759364,3.861018068052709,excellent,15.0,37.78020534608589,1.016175483524491,1e-15
151,2,39,train,0.18226736060679385,322.35,4.004167135348681,1.28,0.8056724097345553,False,1,PHASE_ADJUSTMENT,2,continuous,0.5194170025558679,0.1,10.0,10.0,300.0,1.1379174704321138,322.35,3.937941342189858,1145.664726779233,far,overhead,0.1549618458515843,0.8135792364815704,64.12381459641159,0.176333791644926,4.048856034229677,moderate,5.0,29.460378701756692,1.042161682990983,1e-14
151,2,39,train,0.034976751452376956,322.35,4.032329355864819,1.28,0.8056724097345553,False,1,PHASE_ADJUSTMENT,2,continuous,0.5194170025558679,0.1,10.0,10.0,300.0,1.1379174704321138,322.35,3.937941342189858,2382.8255660340783,very_far,overhead,0.0289601487500123,0.6577264117619891,77.88732198196293,0.0329542592089518,4.002906257263201,good,10.0,24.240387603528596,1.069214535009456,5e-15
