file_name,ignition_time,ignition_confidence,is_maneuver,maneuver_probability,thrust_estimate,maneuver_type,maneuver_type_name,true_ignition_time,true_thrust,true_duration
02294_018_SN22_24bars_offmod,-1.0,0.0,False,0.0,0.8659441048023738,0,短脉冲姿态修正,2022-02-17 10:00:01.000,0.8434238802171359,760.0
02295_019_SN22_24bars_random_short,-1.0,0.0,False,0.0,0.6198320436335654,0,短脉冲姿态修正,2022-02-17 12:00:01.000,0.6084786665166109,144.65
02296_020_SN22_24bars_random_long,-1.0,0.0,False,0.0,1.075787430562716,0,短脉冲姿态修正,2022-02-17 14:00:01.000,1.082749463872619,618.0
02297_021_SN22_24bars_random_mixed,-1.0,0.0,False,0.0,0.9092125785843019,0,短脉冲姿态修正,2022-02-17 16:00:01.000,0.9524782064807624,139.97
02298_022_SN22_21bars_ramp1,-1.0,0.0,False,0.0,0.5652988531664771,0,短脉冲姿态修正,2022-02-17 18:00:01.000,0.5513936970997328,91.0
02299_023_SN22_21bars_ramp2,-1.0,0.0,False,0.0,0.551261623311557,0,短脉冲姿态修正,2022-02-17 20:00:01.000,0.5982321978680457,19.0
02300_024_SN22_21bars_ramp3,-1.0,0.0,False,0.0,0.9201602926163366,0,短脉冲姿态修正,2022-02-18 06:00:01.000,0.9521419697096135,110.0
02301_025_SN22_21bars_ramp4,-1.0,0.0,False,0.0,0.9246298431775033,0,短脉冲姿态修正,2022-02-18 08:00:01.000,0.9232367437442659,407.0
02302_026_SN22_21bars_onmod,1.2,1.0,True,1.0,0.010612977452851773,2,多脉冲调整,2022-02-18 10:00:01.000,0.0028055808207392463,80.37
02303_027_SN22_21bars_offmod,-1.0,0.0,False,0.0,0.712184861007228,0,短脉冲姿态修正,2022-02-18 12:00:01.000,0.6990289505982915,760.0
02304_028_SN22_21bars_random_short,-1.0,0.0,False,0.0,0.5398280873623643,0,短脉冲姿态修正,2022-02-18 14:00:01.000,0.5205947173660024,146.66
02305_029_SN22_21bars_random_long,-1.0,0.0,False,0.0,0.8734778876645309,0,短脉冲姿态修正,2022-02-18 16:00:01.000,0.9002250915786801,479.0
02306_030_SN22_21bars_random_mixed,-1.0,0.0,False,0.0,0.7977589882298528,0,短脉冲姿态修正,2022-02-18 18:00:01.000,0.803942403476739,177.32
02307_031_SN22_18bars_ramp1,-1.0,0.0,False,0.0,0.46173746095156804,0,短脉冲姿态修正,2022-02-18 20:00:01.000,0.45994852038348544,91.0
02308_032_SN22_18bars_ramp2,-1.0,0.0,False,0.0,0.4600437353907802,0,短脉冲姿态修正,2022-02-19 06:00:01.000,0.512161380618121,19.0
02309_033_SN22_18bars_ramp3,-1.0,0.0,False,0.0,0.7304672920726972,0,短脉冲姿态修正,2022-02-19 08:00:01.000,0.7714374184324782,110.0
02310_034_SN22_18bars_ramp4,-1.0,0.0,False,0.0,0.760672736131785,0,短脉冲姿态修正,2022-02-19 10:00:01.000,0.7612139640331379,407.0
02311_035_SN22_18bars_onmod,1.2,1.0,True,1.0,0.003098412227671325,2,多脉冲调整,2022-02-19 12:00:01.000,0.002172381256426078,78.7
02312_036_SN22_18bars_offmod,-1.0,0.0,False,0.0,0.5819208853492691,0,短脉冲姿态修正,2022-02-19 14:00:01.000,0.5812228881169246,760.0
02313_037_SN22_18bars_random_short,-1.0,0.0,False,0.0,0.4321544604842573,0,短脉冲姿态修正,2022-02-19 16:00:01.000,0.4219415371730947,144.62
02314_038_SN22_18bars_random_long,-1.0,0.0,False,0.0,0.7257477883798784,0,短脉冲姿态修正,2022-02-19 18:00:01.000,0.7393690425861058,444.0
02315_039_SN22_18bars_random_mixed,-1.0,0.0,False,0.0,0.6662076798697893,0,短脉冲姿态修正,2022-02-19 20:00:01.000,0.673114318146515,165.63
02316_040_SN22_24bars_ssf,-1.0,0.0,False,0.0,1.0331072066128,0,短脉冲姿态修正,2022-02-20 06:00:01.000,1.039862099613607,300.0
02317_041_SN22_21bars_ssf,-1.0,0.0,False,0.0,0.8958108702176039,0,短脉冲姿态修正,2022-02-20 08:00:01.000,0.9064205422000572,300.0
02318_042_SN22_18bars_ssf,-1.0,0.0,False,0.0,0.7606037227992676,0,短脉冲姿态修正,2022-02-20 10:00:01.000,0.7689118288760236,300.0
02319_043_SN22_15bars_ssf,-1.0,0.0,False,0.0,0.647218241918389,0,短脉冲姿态修正,2022-02-20 12:00:01.000,0.6437028191238084,300.0
02320_044_SN22_12bars_ssf,-1.0,0.0,False,0.0,0.5255178545033116,0,短脉冲姿态修正,2022-02-20 14:00:01.000,0.5275595027292529,300.0
02321_045_SN22_9bars_ssf,-1.0,0.0,False,0.0,0.4193227961550665,0,短脉冲姿态修正,2022-02-20 16:00:01.000,0.4202210317901753,300.0
02322_046_SN22_24bars_health_check,1.17,1.0,True,1.0,0.5857841583546236,2,多脉冲调整,2022-02-20 18:00:01.000,0.5837194214143162,91.35000000000001
02323_047_SN22_21bars_health_check,1.17,1.0,True,1.0,0.49644936963573755,2,多脉冲调整,2022-02-20 20:00:01.000,0.5078758868752417,91.35000000000001
02324_048_SN22_18bars_health_check,1.17,1.0,True,1.0,0.42542049440873975,2,多脉冲调整,2022-02-21 06:00:01.000,0.42936660171176444,91.35000000000001
02325_049_SN22_15bars_health_check,1.17,1.0,True,1.0,0.36048399464149833,2,多脉冲调整,2022-02-21 08:00:01.000,0.3569956396250365,91.35000000000001
02326_050_SN22_12bars_health_check,1.17,1.0,True,1.0,0.28977709395489576,2,多脉冲调整,2022-02-21 10:00:01.000,0.28690293589636934,91.35000000000001
02327_051_SN22_9bars_health_check,1.17,1.0,True,1.0,0.19018429228864592,2,多脉冲调整,2022-02-21 12:00:01.000,0.22899246975789048,91.35000000000001
02328_052_SN22_15bars_ramp1,-1.0,0.0,False,0.0,0.3558546839552964,0,短脉冲姿态修正,2022-02-21 14:00:01.000,0.3631103197824013,91.0
02329_053_SN22_15bars_ramp2,-1.0,0.0,False,0.0,0.3687623959464476,0,短脉冲姿态修正,2022-02-21 16:00:01.000,0.3782993262563962,19.0
02330_054_SN22_15bars_ramp3,-1.0,0.0,False,0.0,0.5931835250100276,0,短脉冲姿态修正,2022-02-21 18:00:01.000,0.6091960310407308,110.0
02331_055_SN22_15bars_ramp4,-1.0,0.0,False,0.0,0.5980338252150994,0,短脉冲姿态修正,2022-02-21 20:00:01.000,0.6014205662668253,407.0
02332_056_SN22_15bars_onmod,5.78,1.0,True,1.0,0.0010348442281169006,2,多脉冲调整,2022-02-22 06:00:01.000,0.0015386003186511365,79.21000000000001
02333_057_SN22_15bars_offmod,-1.0,0.0,False,0.0,0.45880119617105863,0,短脉冲姿态修正,2022-02-22 08:00:01.000,0.4580954867549369,760.0
02334_058_SN22_15bars_random_short,-1.0,0.0,False,0.0,0.3459318761548088,0,短脉冲姿态修正,2022-02-22 10:00:01.000,0.3230174072792605,147.56
02335_059_SN22_15bars_random_long,-1.0,0.0,False,0.0,0.5673614341817927,0,短脉冲姿态修正,2022-02-22 12:00:01.000,0.5826777608559278,516.0
02336_060_SN22_15bars_random_mixed,-1.0,0.0,False,0.0,0.49883288141153714,0,短脉冲姿态修正,2022-02-22 14:00:01.000,0.4979445541564353,119.94
02337_061_SN22_12bars_ramp1,-1.0,0.0,False,0.0,0.2838949460413021,0,短脉冲姿态修正,2022-02-22 16:00:01.000,0.2845310858331376,91.0
02338_062_SN22_12bars_ramp2,-1.0,0.0,False,0.0,0.30010315182444536,0,短脉冲姿态修正,2022-02-22 18:00:01.000,0.2859767954035825,19.0
02339_063_SN22_12bars_ramp3,-1.0,0.0,False,0.0,0.48028647907369965,0,短脉冲姿态修正,2022-02-22 20:00:01.000,0.4859182842161152,110.0
02340_064_SN22_12bars_ramp4,-1.0,0.0,False,0.0,0.528442494894772,0,短脉冲姿态修正,2022-02-23 06:00:01.000,0.47646913286712367,407.0
02341_065_SN22_12bars_onmod,1.21,1.0,True,1.0,0.0016898907491195592,2,多脉冲调整,2022-02-23 08:00:01.000,0.0012921382571105713,78.72
02342_066_SN22_12bars_offmod,-1.0,0.0,False,0.0,0.376442429473588,0,短脉冲姿态修正,2022-02-23 10:00:01.000,0.36262873227994485,760.0
02343_067_SN22_12bars_random_short,-1.0,0.0,False,0.0,0.2784949152051992,0,短脉冲姿态修正,2022-02-23 12:00:01.000,0.27324928501339424,146.47
02344_068_SN22_12bars_random_long,-1.0,0.0,False,0.0,0.46216910584032456,0,短脉冲姿态修正,2022-02-23 14:00:01.000,0.4720841003815871,528.0
02345_069_SN22_12bars_random_mixed,-1.0,0.0,False,0.0,0.3828822014541199,0,短脉冲姿态修正,2022-02-23 16:00:01.000,0.396872359495023,106.31
02346_070_SN22_9bars_ramp1,-1.0,0.0,False,0.0,0.22456594462997848,0,短脉冲姿态修正,2022-02-23 18:00:01.000,0.21822246970993442,91.0
02347_071_SN22_9bars_ramp2,-1.0,0.0,False,0.0,0.22385012351014985,0,短脉冲姿态修正,2022-02-23 20:00:01.000,0.23716726386162607,19.0
02348_072_SN22_9bars_ramp3,-1.0,0.0,False,0.0,0.3674913676841803,0,短脉冲姿态修正,2022-02-24 06:00:01.000,0.38152160963715,110.0
02349_073_SN22_9bars_ramp4,-1.0,0.0,False,0.0,0.36967207736873176,0,短脉冲姿态修正,2022-02-24 08:00:01.000,0.3751398104949831,407.0
02350_074_SN22_9bars_onmod,1.2,1.0,True,1.0,0.0012182133808282167,2,多脉冲调整,2022-02-24 10:00:01.000,0.0009676658661685099,79.23
02351_075_SN22_9bars_offmod,-1.0,0.0,False,0.0,0.2843621026523283,0,短脉冲姿态修正,2022-02-24 12:00:01.000,0.2841401397180619,760.0
02352_076_SN22_9bars_random_short,-1.0,0.0,False,0.0,0.25026739627116146,0,短脉冲姿态修正,2022-02-24 14:00:01.000,0.2098155863235192,148.86
02353_077_SN22_9bars_random_long,-1.0,0.0,False,0.0,0.36273613106443564,0,短脉冲姿态修正,2022-02-24 16:00:01.000,0.3647337253797048,488.0
02354_078_SN22_9bars_random_mixed,-1.0,0.0,False,0.0,0.31523891654821523,0,短脉冲姿态修正,2022-02-24 18:00:01.000,0.31671507373382685,125.25
02355_079_SN22_24bars_ssf,-1.0,0.0,False,0.0,0.9412193131474504,0,短脉冲姿态修正,2022-02-24 20:00:01.000,0.9428617094829196,300.0
02356_080_SN22_21bars_ssf,-1.0,0.0,False,0.0,0.812706191492039,0,短脉冲姿态修正,2022-02-25 06:00:01.000,0.8141161103135471,300.0
02357_081_SN22_18bars_ssf,-1.0,0.0,False,0.0,0.6893050375933631,0,短脉冲姿态修正,2022-02-25 08:00:01.000,0.6938965334702727,300.0
02358_082_SN22_15bars_ssf,-1.0,0.0,False,0.0,0.5799745292369777,0,短脉冲姿态修正,2022-02-25 10:00:01.000,0.5820772882413882,300.0
02359_083_SN22_12bars_ssf,-1.0,0.0,False,0.0,0.4763578397487,0,短脉冲姿态修正,2022-02-25 12:00:01.000,0.4775675601135926,300.0
02360_084_SN22_9bars_ssf,-1.0,0.0,False,0.0,0.3774093471655795,0,短脉冲姿态修正,2022-02-25 14:00:01.000,0.3809310544857285,300.0
02361_085_SN22_24bars_health_check,1.17,1.0,True,1.0,0.5394797187258691,2,多脉冲调整,2022-02-25 16:00:01.000,0.5490311287428753,91.35000000000001
02362_086_SN22_21bars_health_check,1.19,1.0,True,1.0,0.4709931913910397,2,多脉冲调整,2022-02-25 18:00:01.000,0.4634666724105609,91.35000000000001
02363_087_SN22_18bars_health_check,1.19,1.0,True,1.0,0.38585686175219636,2,多脉冲调整,2022-02-25 20:00:01.000,0.384928995488156,91.35000000000001
02364_088_SN22_15bars_health_check,1.17,1.0,True,1.0,0.3252763679037921,2,多脉冲调整,2022-02-26 06:00:01.000,0.33249792375577597,91.35000000000001
02365_089_SN22_12bars_health_check,1.17,1.0,True,1.0,0.2625768273417337,2,多脉冲调整,2022-02-26 08:00:01.000,0.2597526431515558,91.35000000000001
02366_090_SN22_9bars_health_check,1.17,1.0,True,1.0,0.11884800012684481,2,多脉冲调整,2022-02-26 10:00:01.000,0.06263358297494773,91.35000000000001
02367_091_SN22_7bars_ssf,-1.0,0.0,False,0.0,0.3167801673360162,0,短脉冲姿态修正,2022-02-26 12:00:01.000,0.3189986153720329,300.0
02368_092_SN22_5bars_ssf,-1.0,0.0,False,0.0,0.2543357358306357,0,短脉冲姿态修正,2022-02-26 14:00:01.000,0.26840419881529953,300.0
02369_093_SN22_7bars_health_check,1.17,1.0,True,1.0,0.1816481685914425,2,多脉冲调整,2022-02-26 16:00:01.000,0.1805383811124899,91.35000000000001
02370_094_SN22_5bars_health_check,1.18,1.0,True,1.0,0.14443188886691746,2,多脉冲调整,2022-02-26 18:00:01.000,0.14964058274042746,91.35000000000001
02371_095_SN22_7bars_ramp1,-1.0,0.0,False,0.0,0.18864369915985243,0,短脉冲姿态修正,2022-02-26 20:00:01.000,0.175283436067435,91.0
02372_096_SN22_7bars_ramp2,-1.0,0.0,False,0.0,0.1859584528518318,0,短脉冲姿态修正,2022-02-27 06:00:01.000,0.1894107691009465,19.0
02373_097_SN22_7bars_ramp3,-1.0,0.0,False,0.0,0.2923408579507925,0,短脉冲姿态修正,2022-02-27 08:00:01.000,0.30518001029331915,110.0
02374_098_SN22_7bars_ramp4,-1.0,0.0,False,0.0,0.29696084715094906,0,短脉冲姿态修正,2022-02-27 10:00:01.000,0.30233880791122913,407.0
02375_099_SN22_7bars_onmod,1.19,1.0,True,1.0,0.0007703006512236188,2,多脉冲调整,2022-02-27 12:00:01.000,0.0007644826588653491,78.4
02376_100_SN22_7bars_offmod,-1.0,0.0,False,0.0,0.23715803566140486,0,短脉冲姿态修正,2022-02-27 14:00:01.000,0.2290248238092323,760.0
02377_101_SN22_7bars_random_short,-1.0,0.0,False,0.0,0.18270285829410582,0,短脉冲姿态修正,2022-02-27 16:00:01.000,0.16565513840553162,143.42000000000002
02378_102_SN22_7bars_random_long,-1.0,0.0,False,0.0,0.2722444910799497,0,短脉冲姿态修正,2022-02-27 18:00:01.000,0.2969406624198665,516.0
02379_103_SN22_7bars_random_mixed,-1.0,0.0,False,0.0,0.24132121978739243,0,短脉冲姿态修正,2022-02-27 20:00:01.000,0.24875655346907238,113.74000000000001
02380_104_SN22_5bars_ramp1,-1.0,0.0,False,0.0,0.15952148726200557,0,短脉冲姿态修正,2022-02-28 06:00:01.000,0.14347069314422828,91.0
02381_105_SN22_5bars_ramp2,-1.0,0.0,False,0.0,0.15256081288830037,0,短脉冲姿态修正,2022-02-28 08:00:01.000,0.14857209025525112,19.0
02382_106_SN22_5bars_ramp3,-1.0,0.0,False,0.0,0.2378854224499905,0,短脉冲姿态修正,2022-02-28 10:00:01.000,0.25368313564496814,110.0
02383_107_SN22_5bars_ramp4,-1.0,0.0,False,0.0,0.2437997781307585,0,短脉冲姿态修正,2022-02-28 12:00:01.000,0.24865876805697978,407.0
02384_108_SN22_5bars_onmod,1.2,1.0,True,1.0,0.0008286494495514465,2,多脉冲调整,2022-02-28 14:00:01.000,0.0008296614262092864,80.95
02385_109_SN22_5bars_offmod,-1.0,0.0,False,0.0,0.1967402049736982,0,短脉冲姿态修正,2022-02-28 16:00:01.000,0.1890446141653856,760.0
02386_110_SN22_5bars_random_short,-1.0,0.0,False,0.0,0.15997148445630818,0,短脉冲姿态修正,2022-02-28 18:00:01.000,0.13701057988760124,144.27
02387_111_SN22_5bars_random_long,-1.0,0.0,False,0.0,0.22811005128104272,0,短脉冲姿态修正,2022-02-28 20:00:01.000,0.2467499111110975,505.0
02388_112_SN22_5bars_random_mixed,-1.0,0.0,False,0.0,0.2124811095753259,0,短脉冲姿态修正,2022-03-01 06:00:01.000,0.21885238677579372,135.59
02389_001_SN23_24bars_ssf,-1.0,0.0,False,0.0,1.216720974958887,0,短脉冲姿态修正,2022-03-15 08:00:01.000,1.2395910600357989,300.0
02390_002_SN23_21bars_ssf,-1.0,0.0,False,0.0,1.0689962744566166,0,短脉冲姿态修正,2022-03-15 10:00:01.000,1.0719238008926715,300.0
02391_003_SN23_18bars_ssf,-1.0,0.0,False,0.0,0.8934228814941113,0,短脉冲姿态修正,2022-03-15 12:00:01.000,0.8971236537485664,300.0
02392_004_SN23_15bars_ssf,-1.0,0.0,False,0.0,0.7442202236905119,0,短脉冲姿态修正,2022-03-15 14:00:01.000,0.7428013708601765,300.0
02393_005_SN23_12bars_ssf,-1.0,0.0,False,0.0,0.6516335129918321,0,短脉冲姿态修正,2022-03-15 16:00:01.000,0.6006417489124452,300.0
02394_006_SN23_9bars_ssf,-1.0,0.0,False,0.0,0.5666982912606668,0,短脉冲姿态修正,2022-03-15 18:00:01.000,0.4712617560609171,300.0
02395_007_SN23_24bars_health_check,2.29,1.0,True,1.0,0.7160146945943232,2,多脉冲调整,2022-03-15 20:00:01.000,0.7856200773909343,91.35000000000001
02396_008_SN23_21bars_health_check,2.2800000000000002,1.0,True,1.0,0.7317736956628651,2,多脉冲调整,2022-03-16 06:00:01.000,0.6700623534395311,91.35000000000001
02397_009_SN23_18bars_health_check,2.2800000000000002,1.0,True,1.0,0.5124457152061892,2,多脉冲调整,2022-03-16 08:00:01.000,0.5720622781804795,91.35000000000001
02398_010_SN23_15bars_health_check,2.2800000000000002,1.0,True,1.0,0.4302290125381763,2,多脉冲调整,2022-03-16 10:00:01.000,0.4727972517661256,91.35000000000001
02399_011_SN23_12bars_health_check,2.2800000000000002,1.0,True,1.0,0.3460525371016095,2,多脉冲调整,2022-03-16 12:00:01.000,0.37949197491457903,91.35000000000001
02400_012_SN23_9bars_health_check,2.2800000000000002,1.0,True,1.0,0.27484381120056484,2,多脉冲调整,2022-03-16 14:00:01.000,0.2994073738179627,91.35000000000001
02401_013_SN23_24bars_ramp1,-1.0,0.0,False,0.0,0.76633928204198,0,短脉冲姿态修正,2022-03-16 16:00:01.000,0.5615396269759526,91.0
02402_014_SN23_24bars_ramp2,-1.0,0.0,False,0.0,0.8623479352801492,0,短脉冲姿态修正,2022-03-16 18:00:01.000,0.5876231438454504,19.0
02403_015_SN23_24bars_ramp3,4.05,1.0,True,0.92,1.2479150448437504,1,长时低推变轨,2022-03-16 20:00:01.000,0.9295167842508761,110.0
02404_016_SN23_24bars_ramp4,-1.0,0.0,False,0.0,1.148202464989565,0,短脉冲姿态修正,2022-03-17 06:00:01.000,0.9308896822239214,407.0
02405_017_SN23_24bars_onmod,4.97,1.0,True,1.0,0.021838866248199862,2,多脉冲调整,2022-03-17 08:00:01.000,0.026081586851657113,78.5
02406_018_SN23_24bars_offmod,-1.0,0.0,False,0.0,0.9094565372043009,0,短脉冲姿态修正,2022-03-17 10:00:01.000,0.7438622387519841,760.0
02407_019_SN23_24bars_random_short,-1.0,0.0,False,0.0,0.6762056953664738,0,短脉冲姿态修正,2022-03-17 12:00:01.000,0.41885853997203515,144.65
02408_020_SN23_24bars_random_long,-1.0,0.0,False,0.0,1.1136003462745534,0,短脉冲姿态修正,2022-03-17 14:00:01.000,0.9431797554994278,618.0
02409_021_SN23_24bars_random_mixed,-1.0,0.0,False,0.0,0.9398670114494844,0,短脉冲姿态修正,2022-03-17 16:00:01.000,0.7612901448560391,139.97
02410_022_SN23_21bars_ramp1,-1.0,0.0,False,0.0,0.6046112419787181,0,短脉冲姿态修正,2022-03-17 18:00:01.000,0.46577513705374957,91.0
02411_023_SN23_21bars_ramp2,-1.0,0.0,False,0.0,0.6330560689197794,0,短脉冲姿态修正,2022-03-17 20:00:01.000,0.4228713836668345,19.0
02412_024_SN23_21bars_ramp3,-1.0,0.0,False,0.0,0.8579978586916223,0,短脉冲姿态修正,2022-03-18 06:00:01.000,0.7729258181873901,110.0
02413_025_SN23_21bars_ramp4,-1.0,0.0,False,0.0,0.9346814162366599,0,短脉冲姿态修正,2022-03-18 08:00:01.000,0.7727846909963673,407.0
02414_026_SN23_21bars_onmod,2.31,1.0,True,1.0,0.004424232666314607,2,多脉冲调整,2022-03-18 10:00:01.000,0.016797316301006514,80.37
02415_027_SN23_21bars_offmod,-1.0,0.0,False,0.0,0.7303189416480312,0,短脉冲姿态修正,2022-03-18 12:00:01.000,0.6333389022924256,760.0
02416_028_SN23_21bars_random_short,-1.0,0.0,False,0.0,0.5938416484979979,0,短脉冲姿态修正,2022-03-18 14:00:01.000,0.36034524807465373,146.66
02417_029_SN23_21bars_random_long,-1.0,0.0,False,0.0,0.8690651820134978,0,短脉冲姿态修正,2022-03-18 16:00:01.000,0.7254086914605936,479.0
02418_030_SN23_21bars_random_mixed,-1.0,0.0,False,0.0,0.7771260656645588,0,短脉冲姿态修正,2022-03-18 18:00:01.000,0.6970143057864487,177.32
02419_031_SN23_18bars_ramp1,-1.0,0.0,False,0.0,0.512812870002672,0,短脉冲姿态修正,2022-03-18 20:00:01.000,0.3819696889636399,91.0
02420_032_SN23_18bars_ramp2,-1.0,0.0,False,0.0,0.5195149160949033,0,短脉冲姿态修正,2022-03-19 06:00:01.000,0.34440710012721265,19.0
02421_033_SN23_18bars_ramp3,-1.0,0.0,False,0.0,0.7128352245264215,0,短脉冲姿态修正,2022-03-19 08:00:01.000,0.629653377434561,110.0
02422_034_SN23_18bars_ramp4,-1.0,0.0,False,0.0,0.786047868935179,0,短脉冲姿态修正,2022-03-19 10:00:01.000,0.6251350012204633,407.0
02423_035_SN23_18bars_onmod,2.32,1.0,True,1.0,0.0026588740916506097,2,多脉冲调整,2022-03-19 12:00:01.000,0.012246320344328675,78.7
02424_036_SN23_18bars_offmod,-1.0,0.0,False,0.0,0.5912663800620157,0,短脉冲姿态修正,2022-03-19 14:00:01.000,0.5062800208320626,760.0
02425_037_SN23_18bars_random_short,-1.0,0.0,False,0.0,0.45054802825310863,0,短脉冲姿态修正,2022-03-19 16:00:01.000,0.298330330929226,144.62
02426_038_SN23_18bars_random_long,-1.0,0.0,False,0.0,0.7224605913716705,0,短脉冲姿态修正,2022-03-19 18:00:01.000,0.5836566503903982,444.0
02427_039_SN23_18bars_random_mixed,-1.0,0.0,False,0.0,0.6350411164621529,0,短脉冲姿态修正,2022-03-19 20:00:01.000,0.5680413631690749,165.63
02428_040_SN23_24bars_ssf,-1.0,0.0,False,0.0,1.0201822116567982,0,短脉冲姿态修正,2022-03-20 06:00:01.000,1.0639607302910106,300.0
02429_041_SN23_21bars_ssf,-1.0,0.0,False,0.0,0.8967370515683666,0,短脉冲姿态修正,2022-03-20 08:00:01.000,0.9174475467293829,300.0
02430_042_SN23_18bars_ssf,-1.0,0.0,False,0.0,0.773166492528756,0,短脉冲姿态修正,2022-03-20 10:00:01.000,0.774589741330965,300.0
02431_043_SN23_15bars_ssf,-1.0,0.0,False,0.0,0.6737020880542672,0,短脉冲姿态修正,2022-03-20 12:00:01.000,0.6410501153152902,300.0
02432_044_SN23_12bars_ssf,-1.0,0.0,False,0.0,0.6256558217026168,0,短脉冲姿态修正,2022-03-20 14:00:01.000,0.5178622994833029,300.0
02433_045_SN23_9bars_ssf,-1.0,0.0,False,0.0,0.440421137375764,0,短脉冲姿态修正,2022-03-20 16:00:01.000,0.4047894218492285,300.0
02434_046_SN23_24bars_health_check,2.29,1.0,True,1.0,0.6190312445543149,2,多脉冲调整,2022-03-20 18:00:01.000,0.6859296150500016,91.35000000000001
02435_047_SN23_21bars_health_check,2.2800000000000002,1.0,True,1.0,0.5226218556375043,2,多脉冲调整,2022-03-20 20:00:01.000,0.5820075158767647,91.35000000000001
02436_048_SN23_18bars_health_check,2.2800000000000002,1.0,True,1.0,0.447689020994831,2,多脉冲调整,2022-03-21 06:00:01.000,0.497991676507379,91.35000000000001
02437_049_SN23_15bars_health_check,2.2800000000000002,1.0,True,1.0,0.37072275379506253,2,多脉冲调整,2022-03-21 08:00:01.000,0.40766780439329414,91.35000000000001
02438_050_SN23_12bars_health_check,2.2800000000000002,1.0,True,1.0,0.2955666499747748,2,多脉冲调整,2022-03-21 10:00:01.000,0.33208082323775007,91.35000000000001
02439_051_SN23_9bars_health_check,2.2800000000000002,1.0,True,1.0,0.23029249943347163,2,多脉冲调整,2022-03-21 12:00:01.000,0.2512891395582335,91.35000000000001
02440_052_SN23_15bars_ramp1,-1.0,0.0,False,0.0,0.3831288565737868,0,短脉冲姿态修正,2022-03-21 14:00:01.000,0.2891812350648422,91.0
02441_053_SN23_15bars_ramp2,-1.0,0.0,False,0.0,0.39630161269121106,0,短脉冲姿态修正,2022-03-21 16:00:01.000,0.29180272416950365,19.0
02442_054_SN23_15bars_ramp3,-1.0,0.0,False,0.0,0.5879803259469314,0,短脉冲姿态修正,2022-03-21 18:00:01.000,0.49769061498736505,110.0
02443_055_SN23_15bars_ramp4,-1.0,0.0,False,0.0,0.6001971910653497,0,短脉冲姿态修正,2022-03-21 20:00:01.000,0.48859757002020265,407.0
02444_056_SN23_15bars_onmod,6.88,1.0,True,1.0,0.0029038529526361216,2,多脉冲调整,2022-03-22 06:00:01.000,0.008195200111649023,79.21000000000001
02445_057_SN23_15bars_offmod,-1.0,0.0,False,0.0,0.468225733026361,0,短脉冲姿态修正,2022-03-22 08:00:01.000,0.4008805501682041,760.0
02446_058_SN23_15bars_random_short,-1.0,0.0,False,0.0,0.3753790307330924,0,短脉冲姿态修正,2022-03-22 10:00:01.000,0.22840515574006534,147.56
02447_059_SN23_15bars_random_long,-1.0,0.0,False,0.0,0.5595839603600807,0,短脉冲姿态修正,2022-03-22 12:00:01.000,0.4650618633656933,516.0
02448_060_SN23_15bars_random_mixed,-1.0,0.0,False,0.0,0.4894402658382166,0,短脉冲姿态修正,2022-03-22 14:00:01.000,0.4119511079727388,119.94
02449_061_SN23_12bars_ramp1,-1.0,0.0,False,0.0,0.28563445077883315,0,短脉冲姿态修正,2022-03-22 16:00:01.000,0.22982287551661482,91.0
02450_062_SN23_12bars_ramp2,-1.0,0.0,False,0.0,0.36354821868724047,0,短脉冲姿态修正,2022-03-22 18:00:01.000,0.2084828927985777,19.0
02451_063_SN23_12bars_ramp3,-1.0,0.0,False,0.0,0.46761338281207043,0,短脉冲姿态修正,2022-03-22 20:00:01.000,0.3903719640984802,110.0
02452_064_SN23_12bars_ramp4,-1.0,0.0,False,0.0,0.4786528125643703,0,短脉冲姿态修正,2022-03-23 06:00:01.000,0.3830204386656127,407.0
02453_065_SN23_12bars_onmod,3.2800000000000002,1.0,True,1.0,0.0014689339414102295,2,多脉冲调整,2022-03-23 08:00:01.000,0.009845434853288173,78.72
02454_066_SN23_12bars_offmod,-1.0,0.0,False,0.0,0.37566182699116574,0,短脉冲姿态修正,2022-03-23 10:00:01.000,0.31187924264617234,760.0
02455_067_SN23_12bars_random_short,-1.0,0.0,False,0.0,0.28413801311695197,0,短脉冲姿态修正,2022-03-23 12:00:01.000,0.18230791172857252,146.47
02456_068_SN23_12bars_random_long,-1.0,0.0,False,0.0,0.4608882758559054,0,短脉冲姿态修正,2022-03-23 14:00:01.000,0.37411180258540294,528.0
02457_069_SN23_12bars_random_mixed,-1.0,0.0,False,0.0,0.3825666322677649,0,短脉冲姿态修正,2022-03-23 16:00:01.000,0.3083751780340671,106.31
02458_070_SN23_9bars_ramp1,-1.0,0.0,False,0.0,0.22923051283167184,0,短脉冲姿态修正,2022-03-23 18:00:01.000,0.17530856207016748,91.0
02459_071_SN23_9bars_ramp2,-1.0,0.0,False,0.0,0.227999236001357,0,短脉冲姿态修正,2022-03-23 20:00:01.000,0.16720773124740737,19.0
02460_072_SN23_9bars_ramp3,-1.0,0.0,False,0.0,0.34689400192785314,0,短脉冲姿态修正,2022-03-24 06:00:01.000,0.29441171238382663,110.0
02461_073_SN23_9bars_ramp4,-1.0,0.0,False,0.0,0.36455652198599237,0,短脉冲姿态修正,2022-03-24 08:00:01.000,0.2954667087199624,407.0
